source_id,ra,dec,phot_g_mean_mag,teff,feh,logg
2120290337577500675,168.5640633145229,7.437632753200961,6.0463033,6039.4863,-0.8108821,4.419
2084279656596373505,213.89068621102757,-15.973545288994458,6.0477304,4487.454,0.10918075,4.664
2213440687804776450,299.7737204793349,64.59773129117309,6.0481124,4764.31,-0.20073223,4.595
2120096836281696257,168.3595708971533,10.344547768987763,6.048176,5821.032,-0.1556312,4.421
1980038167641718785,0.6282975349290625,-45.773217804755916,6.049545,9015.711,7.76245E-4,4.197
2088147107276914689,196.23926562084503,-27.863654148842656,6.0499473,9440.608,0.04205363,4.225
1886049944322703361,93.58595734470974,0.9646615734670513,6.050078,9440.608,0.118848436,4.065
1995355743301140491,283.1940930670638,-59.590059886599505,6.0518975,5321.0825,-0.7159574,4.644
1990474895221325825,248.37928302736887,-58.291093567383676,6.0530457,8035.261,-0.18520567,4.213
2061876510314201091,195.76443416612813,-56.90627456332744,6.053506,5308.844,0.028216107,4.553
2146014416997449729,154.0908909397728,16.179747745166623,6.0552206,10115.795,-0.011751611,4.184
1795152040435908609,309.35557486697314,-23.63855773790346,6.055674,6109.4204,-0.005670817,4.408
2233748860843327489,138.45990534410797,77.47151197276627,6.0562644,10115.795,0.11306487,4.214
2205504876597739529,1.6625562144502224,63.57293356326165,6.0566316,5688.5293,-0.16051412,4.43
2042676009341288449,176.04728653159825,-1.3461398967988074,6.056873,11091.748,0.09058056,4.112
2127517105250107403,95.06388003634677,15.726085101802152,6.0569115,4645.153,-1.2637743,4.781
1973375998921539585,36.23598494484642,-61.19575374818187,6.0571218,6367.955,-1.9508561,4.257
1914288381618028553,107.68118828752964,-14.036581460171991,6.0574303,6531.3057,-0.0038341337,4.062
2201679452440625156,310.30807333553423,56.70775971154448,6.0576134,5395.1064,-0.1778292,4.569
1758089904350298113,342.47787861405925,-30.378379873029914,6.058629,7161.434,-0.0066346424,4.06
1861422393675743233,25.046294181183622,38.72262445510194,6.0587006,9015.711,-0.002982104,4.324
1764229246567317505,356.10419387798237,-13.498947483420325,6.0589623,7673.6147,-0.04178874,4.2
1983925856073940993,283.47997015942076,-38.61459155031047,6.0595474,8222.427,0.1751611,4.024
1829357877106573313,357.4504373375763,6.710459833772284,6.0595794,7852.3564,0.1392223,4.111
2091687672023089155,145.9813866222195,-34.92365729971089,6.059589,3881.5037,-0.06034249,4.715
1809104963251470337,345.7479838283617,29.34768020804763,6.0600595,9660.509,-0.13668086,4.0
2159119861161132033,145.59844152999077,7.587850892854339,6.0611467,9204.496,-0.11690182,4.28
2225771307117576195,145.40075839549237,48.48616982135134,6.0611525,3767.038,-1.2349613,4.977
1789526419122946050,305.8139814824346,-6.05106739809968,6.0613294,4645.153,-0.33224267,4.625
2123137187795959809,172.41415661310833,11.573913359511772,6.061405,6531.3057,-0.16555625,4.093
2038035166047240193,205.10854711141522,12.756609315199034,6.061485,9440.608,-0.08203736,4.098
2009238318713143297,65.0884211758211,-71.02955327329734,6.0614886,6698.846,0.22871996,4.16
2133587938578006017,109.43727232530401,11.860229518518192,6.06162,7161.434,0.104989216,4.029
1927616605601136641,67.82460206326752,-53.97234613389334,6.062165,6151.7686,-0.6976858,4.307
2115774325494644737,157.75549577526016,28.30324514806129,6.063173,8413.951,0.09638433,4.251
1742204984985911300,292.8280238083965,-7.127011107427199,6.064003,6095.369,0.09600136,4.207
1740400377032867843,285.71536034384553,-7.387178780625888,6.064903,5984.1157,-0.0074187373,4.397
2126157962983505923,91.78855986288778,24.928383902529166,6.0659137,7655.9663,0.02759542,4.019
1903025826450898945,51.31011143587122,-24.585614773927148,6.066533,4786.301,-0.14046432,4.559
2086546536174452737,199.6046645518346,-12.190250740429347,6.069428,7673.6147,-0.06936989,4.107
1999734883366207489,317.1342215642854,-47.02124725361419,6.0701957,8035.261,-0.03389442,4.116
1999734896116891650,317.17697658140713,-47.01657302110836,6.07179,3672.823,-0.0024350071,4.815
2160321150628921345,134.5699914798456,9.114257786664062,6.0719666,9418.8955,0.07371198,4.253
2147252699152777217,137.09604138226192,20.271092104761014,6.072106,10592.537,0.0110594975,4.071
1811005314347040769,20.166338188721053,61.01122414068513,6.074469,3564.5112,0.10850638,4.871
2027468406185263136,228.53622041786716,-50.841767331218605,6.075327,5821.032,0.2293016,4.372
1853694772418445313,61.714542859154356,41.24216225940484,6.075913,9015.711,0.058827564,4.066
1891149940961312770,82.45547386349645,4.272200860668177,6.076876,5956.6216,-0.16645306,4.336
1795867543332716545,320.65165154829435,-18.008390156956725,6.0785203,11091.748,0.10140249,4.016
1896981072164421633,50.33864933377517,-52.878255452309766,6.078878,6531.3057,-0.20713472,4.125
1972346804498333699,338.43595351465206,-46.37596580948765,6.0797143,6053.4087,-1.4326711,4.528
1986230221858144310,227.06365956945731,-58.28116322311142,6.0797315,5093.3086,-0.008990538,4.576
2072858200524193793,187.918851900068,-31.562810893555643,6.0798006,5956.6216,-0.25568473,4.06
1887115691065081858,81.34441466766026,-3.3458709910054303,6.079983,6109.4204,-0.17856881,4.181
1846390854248300548,53.47661776559632,47.2106939083465,6.080021,5407.5435,-0.35912493,4.556
2181069957381488641,204.24151426102875,41.902483543202706,6.0801873,6095.369,-0.21359922,4.139
1797968375045947393,310.14553236293153,-13.15699303147884,6.0813675,6998.42,-0.25701535,4.142
2099509018056720385,118.86614495353226,-13.21249611569169,6.081581,9015.711,-0.13134466,4.099
1922646460990488577,81.67333247409856,-56.68997693671415,6.0816746,4385.307,-1.8268316,4.829
2153868069775081473,155.26965951611615,12.002867841648893,6.0845323,5597.576,-0.0048801056,4.488
1911415295323406337,122.86758731908428,-40.549453389629534,6.0846767,7161.434,-0.01602344,4.261
1998371708259532839,257.595257898299,-50.32368515819793,6.0865145,4008.6672,0.074220285,4.728
2199342201970884609,329.29385882548314,62.73096929128527,6.086615,8609.9375,-0.08240988,4.064
1775459748393517057,344.35170204002344,16.052619447330397,6.0878196,5457.5786,0.041218393,4.533
2074095277672759297,195.96654899366513,-12.345541804128084,6.0903945,6714.2886,-0.015364019,4.251
2186729452833079297,207.9580851417686,47.72671343220227,6.091263,7498.942,-0.2309279,4.225
2027782003356598276,246.5454209176827,-48.93464300312087,6.0933275,7498.942,0.078309715,4.225
1919212630342369281,75.26791765549224,-52.38060364514326,6.0936403,6237.348,-0.032404415,4.212
1952815230266376194,90.16215553040236,-63.67865595284436,6.093967,3664.3757,0.04195992,4.876
2284989465657081857,259.53385686265244,-11.939625276988277,6.0941777,6426.877,-0.0017612268,4.298
2123900350065803265,165.05699173484703,29.6995727386635,6.0942264,3881.5037,-0.3119578,4.854
1794666850865381377,328.90313895591333,-21.381638886645934,6.0943556,10839.27,0.0053136423,4.126
2127362430727094273,101.43327455149354,21.60955743887458,6.0944357,11857.6875,-0.05403512,4.18
1937784537081708545,57.924170157554805,-24.72855773711087,6.095193,7673.6147,-0.011739341,4.2
1966582997176025089,15.414327589760562,-41.115112370109664,6.0955653,7498.942,-0.08761373,4.253
2227767633552343041,134.46001592261257,63.38871477525381,6.095893,11857.6875,0.0097857285,4.067
1861211755594645505,13.728344868238272,39.70716962291965,6.096925,9015.711,-0.043031853,4.133
2047338084671946753,209.69783749826115,-5.291966678635573,6.0977125,7328.245,-0.16877833,4.04
2193009541128388609,158.93530767804336,48.40504480817736,6.098159,6095.369,0.04765371,4.427
2087790384473178113,198.1684506217814,-33.3003181246787,6.098256,10839.27,0.06789157,4.062
2012264831842779138,70.11187772948608,-72.7351513936871,6.1010914,5584.702,-0.035962194,4.565
2023955518208344066,230.73655284328305,-20.588331640303398,6.101213,3732.5015,-0.62304527,4.932
1762649742279442433,344.5936193266285,-27.467639445424037,6.10131,9440.608,-0.0050843838,4.131
2001965517446840321,349.59047838839547,-59.96144787285678,6.1030655,7673.6147,-0.14326838,4.045
1860943337318514689,37.05828374620984,51.72292263964072,6.10326,9660.509,-0.10950351,4.066
2304924345908068353,249.38808646684495,23.637952766364133,6.103383,7481.695,0.15003274,4.277
2072440201422045185,179.91203368820524,-13.35922510487605,6.1038013,9440.608,-0.021282235,4.065
1917961063853195265,110.36420054308772,-23.320717559399746,6.1042175,9885.531,-0.11176737,4.222
1908271158206136321,35.88536849899619,-40.34653469503577,6.1047297,6367.955,-0.8708155,4.18
2034984543118688257,240.4726698788495,-28.273040052615638,6.1054306,6382.635,0.1030325,4.089
1807553573819514881,355.8360230753091,36.56191662830234,6.106124,5432.5034,-0.057504587,4.503
2100072015254781953,121.6510717009676,-27.180584912680192,6.1071515,8590.135,-0.23663121,4.306
1877190541469286409,89.14621546004943,19.642584986358262,6.107185,6165.95,-0.54630977,4.238
1767917562617659393,333.1894734211436,33.34866478226548,6.10728,8810.488,0.12303863,4.001
1758164379083210753,341.8018130732575,-38.56394545721129,6.1075435,7498.942,-0.123495534,4.225
2250195630649507841,290.7623757013081,51.79456089001642,6.1075673,8035.261,-0.027959052,4.116
2246459704886689795,282.1526385986814,24.013425775965274,6.108168,6839.1167,0.008187112,4.071
1784254194295767041,343.27771435034083,2.3582161978005427,6.1089287,9440.608,-0.053023834,4.098
2162845539131981825,88.46251073567389,33.65674513879,6.1100836,6531.3057,0.012017345,4.317
2159794634883072001,129.05246365257787,4.602114770959216,6.11017,6053.4087,-0.25045493,4.443
2296414344952414210,276.97335920733696,16.632917773696466,6.1107893,6353.309,0.15738739,4.269
2260367917092700161,227.25353204815076,15.086908924654937,6.111597,6698.846,-0.09797101,4.031
1846100419969810434,48.34350157743697,47.578193815517736,6.1117115,6095.369,-0.04489882,4.007
2166184696084430849,89.18343058239691,39.062397706952524,6.111828,11246.05,-0.07379794,4.345
2017477642374086657,312.3016395147205,-75.29527241455521,6.1119356,4246.196,0.018205857,4.687
1948174376905998340,147.61773893021464,-60.04186171274188,6.1143203,6426.877,0.041010816,4.274
1735982518240280584,304.0471821552318,-23.38787978290303,6.115281,6039.4863,-0.69318426,4.419
1750606593851916289,354.422783461892,-29.49395895020852,6.1156516,11350.108,-0.08917196,4.029
1959316024180342785,142.87418076225833,-81.045174769287,6.1157494,9015.711,0.0035294446,4.166
2245088852123320321,275.0993791045208,35.24082119855582,6.1157618,6839.1167,0.08344614,4.135
1767217585893408769,306.4994735656395,36.65479364890488,6.117936,8994.976,-0.014629232,4.283
1988864054717841410,241.39042052151004,-53.49586330623952,6.1184306,8790.226,0.18929867,4.345
2170087489648197634,120.79185499705892,45.248539200798355,6.1186566,5888.4365,-0.58225715,4.467
2043094828647972865,184.11985920602072,-0.5856959708192695,6.119158,6081.35,0.17792013,4.413
2171051220314095617,57.32954380151627,56.887468755704596,6.1193304,6982.324,-0.2049973,4.313
2286021709372850177,270.2767131732079,-4.92572373183205,6.119655,7311.3906,-0.051821306,4.269
1730574655929974785,289.41143771170783,-36.96366827338639,6.119707,8609.9375,-0.10926031,4.129
2002120668979658753,349.3105854728222,-60.94231475622233,6.1199045,6109.4204,-0.2366487,4.253
2192707944364113921,158.54213588820895,42.91029929419089,6.120242,9225.714,-0.08673122,4.098
1994660364339380225,299.5655034483411,-45.50853036393814,6.12027,8222.427,-0.06265003,4.153
1944547684509548545,74.83173137136237,-29.60574251649639,6.120341,10839.27,0.087996654,4.062
2164475152937517057,79.88230557184852,41.95106184444234,6.1208243,7852.3564,0.03705365,4.206
2171051216019128321,57.29994528959864,56.90023532599639,6.1213923,6870.6846,0.0460938,4.229
1811938507795464193,4.4170338542814145,55.831432211061426,6.121958,10592.537,0.051166303,4.104
1888490647669702657,86.50648451680355,8.405629135497705,6.1221013,8810.488,0.13418074,4.227
2152443235983687687,119.90682172078563,-4.742666205609326,6.122233,4083.1938,0.11342548,4.858
2152895087883845635,165.19339828523667,-11.627784975108913,6.1225147,4139.9966,-0.71210086,4.802
2096882138614857729,161.29710636823984,-24.375313104661053,6.1226134,6039.4863,-0.710444,4.374
2096512543928352769,159.72146075775757,-26.716818158563484,6.12314,6998.42,-0.12422491,4.142
1925425045253914625,114.98865590126968,-33.366059117531115,6.1232085,7345.1387,-0.063323505,4.073
2167063927295311875,128.4880532498196,43.40092858269239,6.12364,6081.35,0.06140539,4.317
2217644039421820929,235.9644596450212,77.79168944988514,6.124255,8222.427,7.745008E-4,4.217
1778884688459333633,335.42979133976473,18.139162356891354,6.1244044,6839.1167,-0.1423815,4.071
1853910165028339713,67.31876563247013,36.330101847268004,6.1246705,8810.488,5.974095E-4,4.256
2247725238475292673,280.45483450446807,35.678147392813266,6.1256766,5701.6426,-0.15560725,4.495
2179772293276762114,193.56751216386647,28.55315859324545,6.132472,5610.48,-0.048499174,4.663
1796415969720008705,326.415579188152,-28.846048508002948,6.132744,9225.714,-0.11092452,4.254
1810310693715443714,347.3493085648086,28.50165551877059,6.13397,5701.6426,-0.14562738,4.538
1828082495560613889,35.470576762043514,-0.36438985557918097,6.134279,3872.5764,-1.2660275,4.93
1855943716213096449,45.41167048898832,9.879049771006772,6.134393,9015.711,-0.08322275,4.227
1987421289303769089,271.82022909547,-63.780093102228,6.134626,5929.2534,-0.09552473,4.448
1856416974230257665,44.30858372524567,5.601495251794602,6.134831,11091.748,0.16046962,4.143
2242561510830243841,264.72767436879656,54.20768171888075,6.1348515,5794.287,-0.046216637,4.51
2221261711447425025,51.93260122321378,64.4837235364562,6.135998,8413.951,-0.14174575,4.251
2304815294406721537,252.9538863910443,21.544454054655752,6.1364646,8222.427,0.0067317802,4.153
1986716171772100618,235.03850180313137,-56.02418813593932,6.1365557,8994.976,-0.16743186,4.309
2066601390951628801,164.83868101496785,-22.307633428755917,6.137105,5662.393,-0.16247551,4.529
2143761380501618689,140.9386316626519,38.73585170547936,6.137231,3499.4517,-0.033361156,4.959
1972685784792170498,54.291589817940654,-57.238191133912025,6.1383524,4742.42,-0.1344343,4.612
1775285080663523329,341.46275830401174,16.000884921302212,6.1384163,5571.8574,-0.049870767,4.45
2300151684027908097,262.2188268642215,40.38959510330781,6.1386,11091.748,0.0035602634,4.081
2194767604386627585,184.12386773095025,44.96953477905522,6.13932,4295.3643,-0.18513915,4.677
2298976275764609025,241.94101416256052,34.28207710975838,6.1398525,6039.4863,-0.7955089,4.374
2009330862373470209,56.3534231407161,-70.87758290596409,6.1399,5929.2534,0.12317521,4.434
1769272560509255684,324.5515406665692,37.19181513195784,6.1411185,3443.4993,-0.09964034,4.973
2097377000988606466,153.82563141091433,-24.978279126428784,6.1427336,5794.287,-1.1377217,4.548
2262957112357289985,216.38886170470698,44.6724758848656,6.143594,5970.353,0.09949222,4.274
2215887126946381825,239.30029055781233,62.63831752969205,6.144306,9225.714,-0.09370412,4.032
2071096563718946817,170.6484275566812,-36.0141674283513,6.144419,7161.434,-0.012524104,4.238
1798242870700802051,329.79961649852396,-13.925928628906647,6.145227,5888.4365,-0.59689605,4.51
1858647398125928449,30.74688648745859,11.50458146834684,6.1453648,7481.695,0.042664338,4.136
2062449471702171649,189.53716778974754,-52.00566483726327,6.1454406,6081.35,-0.053770673,4.399
1855229068014780419,58.514976935949846,30.23848411465263,6.1454506,4753.352,-0.49876633,4.668
2285692422820200449,274.45875929160223,-7.735823771764837,6.1459417,6561.4526,-0.03724327,4.297
1798260467181813761,329.70835393046127,-14.3654116133458,6.1459866,8413.951,0.05897064,4.027
2101810459236630529,128.9735000184743,-15.39807676442601,6.1461573,8609.9375,9.1327395E-4,4.064
1801146384557015041,319.5830302413347,-10.917673266721609,6.1467023,8222.427,-4.6549685E-4,4.056
2172503868447916033,62.2063560036011,52.03128380765805,6.146752,8810.488,0.09325209,4.132
2077422097063215105,218.81074630217225,-34.42484533752698,6.146808,3564.5112,-0.15484199,4.906
2014863299941761025,5.379917048285665,-75.63514600851977,6.147386,8413.951,0.06783152,4.06
1917180084179959812,112.63486804627622,-27.821871370391655,6.14783,6839.1167,-0.34465575,4.274
1791305008029892609,311.16562240091406,7.764910743121096,6.1484146,6982.324,0.057157226,4.277
2019428850177409026,252.34142821901008,-21.592255773609413,6.148525,4130.475,0.023474708,4.702
2141790394373898241,107.72138996246204,13.210923251427838,6.1489863,9885.531,-0.007029213,4.03
2086591813719687169,197.94944139768572,-22.370823147173272,6.1506295,8810.488,-0.056657504,4.256
1879065882970292225,55.92629439123964,2.886390547382967,6.151351,10351.422,0.15355653,4.204
1939439194573111298,71.05819193351755,-11.724041566759757,6.152663,3664.3757,0.007420608,4.829
1762977935628697601,347.81253579928017,-31.0378733801068,6.152865,7498.942,0.034400865,4.165
1927555621763153921,60.271096146054084,-57.33116456171718,6.1539965,5970.353,-0.08167191,4.207
2103425839117893633,140.05145216237088,-15.634355463293575,6.1540966,3531.8318,-0.07637765,4.9
2296433350048481282,278.23509480088285,19.81128881846204,6.1548963,6546.362,-0.073223926,4.244
1790465604050747393,304.35171825472975,12.184691965982383,6.155774,11091.748,0.07453861,4.173
1738917312074874892,286.2361529274698,0.024426855515746217,6.155904,7852.3564,0.23886001,4.143
1745510512075997185,291.4666614879039,-26.852105082293555,6.157021,6839.1167,-0.26803654,4.005
1901563948298141697,46.28420261281669,-4.159218544546993,6.157386,6998.42,0.16229011,4.048
1794737258264264705,305.17482057637534,-17.734968444005812,6.1575384,6237.348,0.015443715,4.045
2251418493738024961,284.81555107939676,40.431853913314434,6.1579466,6870.6846,0.002942868,4.229
2274894226497994764,282.9674893282813,1.7360100244549665,6.1579885,7161.434,-0.02732673,4.029
2172405895814709251,76.2785822460159,55.37037588091189,6.158847,4159.106,-0.21958143,4.693
2214201880697896962,329.0488561374324,64.9648956291753,6.1591215,6324.1187,-0.51997936,4.462
2222134077287301121,75.23816123968167,70.14490604478377,6.160017,6823.3867,0.16620654,4.296
1969048170964975617,329.37167281316675,-43.18180335004355,6.1601276,6367.955,-1.4301362,4.257
1930065179475705857,57.64625857866367,-32.15727713216438,6.160136,5834.451,0.016886897,4.214
2172867995909488651,72.75416952234666,53.56560534513491,6.1607013,5701.6426,-0.6584352,4.538
2214201880563679234,329.04885473569095,64.96488869039398,6.1608596,6237.348,-0.51997936,4.384
2168767036446998529,124.40581787085759,41.01454122657693,6.1611366,9440.608,0.09561498,4.196
1848180584300412930,58.19866660920095,9.35392759770867,6.1625824,5058.2466,-0.16309457,4.585
1985468535312220161,272.4571949812847,-37.57489922684554,6.163146,3411.9292,0.05125132,4.961
1944825457358667777,78.6045792544302,-21.80038464399551,6.1644025,9885.531,0.16161643,4.097
1884799844833296385,80.18159871910945,-4.450066144868943,6.164432,9225.714,-0.06041793,4.196
1811625645063536641,355.0898068718456,61.27705924140999,6.1668925,9015.711,-0.032403618,4.227
1979010218624811009,16.616162831335373,-50.683518802911415,6.167135,5688.5293,0.112454616,4.465
2187544384357007361,214.39828148104326,50.24029775122645,6.167187,6698.846,0.005966679,4.13
2138422061708607489,128.05850472806327,30.16193176269184,6.1681066,5199.96,-0.36220714,4.658
1860904575238668289,39.563626629957696,52.896861576005996,6.168158,8590.135,0.047986522,4.281
2153492612323999745,159.07602814136214,-8.114654321384446,6.16818,6516.284,-0.07693226,4.214
2015642179510206478,288.4875879599435,-66.57852211733268,6.1686406,6109.4204,-0.9699157,4.366
1770137893205966849,292.82683524771846,12.951335512633948,6.1691465,8035.261,-0.07180263,4.243
2219469112491376641,209.03536711206013,66.74903675111939,6.170843,11614.486,0.0012834168,4.054
1956765788564095091,178.49295528443267,-66.8168082102429,6.1709566,6151.7686,-0.8228839,4.16
1789139206480592897,305.2959475608819,-9.500572268453118,6.171249,11614.486,0.10703171,4.083
2267382328697290753,215.03027868797997,39.32917429370431,6.1715193,7328.245,0.13550527,4.218
1854123096756191233,63.17290448147206,38.68153231892413,6.173149,6412.0957,0.2329341,4.32
2007024503724441601,277.08255440286644,-74.17056511535775,6.173337,5546.2573,0.1419606,4.501
2074522809454821377,192.46058439907725,-20.132857512644232,6.173917,7852.3564,0.090966895,4.047
1796131443169034248,311.4334713332257,-27.508521901052365,6.174328,6039.4863,-0.7818077,4.419
2006055224095014913,208.5417629102107,-78.10579825110801,6.1743937,9885.531,0.08878926,4.222
1795190626422095882,310.4642740351056,-24.017633148811658,6.1745634,5571.8574,-0.84758896,4.606
2216432252651307009,225.6233922899432,64.16676049696308,6.175268,8810.488,0.25133336,4.165
2194767595930910721,184.16725509935995,44.984555401617264,6.175907,8035.261,0.09348627,4.116
2082897020724445185,209.43427513691213,-9.872424058059886,6.1759844,6081.35,3.106579E-4,4.317
2225377209374212101,132.95459563034248,53.76885429530345,6.176163,4954.502,-0.37513852,4.683
1893972447439355905,31.23766058588114,-19.187571646573165,6.176186,7852.3564,-0.07086939,4.236
1914883694284242945,107.10696608306603,-21.11637126430453,6.1763363,7852.3564,0.09278118,4.175
2176242229457190913,94.57315223158652,56.94972099067075,6.1768007,10092.529,-0.14162078,4.295
2057483059418103809,153.1387117783588,-44.32889665386952,6.1771684,6668.068,0.06668657,4.035
1860462382451523586,25.54235476069555,53.27900404831426,6.17753,5688.5293,-0.25677586,4.513
1881985099226939393,63.030914796916186,-0.5626221210613654,6.177925,7852.3564,0.13021329,4.047
2182729133312704513,184.9730008516161,39.79064936298233,6.178108,6237.348,0.02772403,4.212
2236425735583563777,304.2417993975279,41.23180116615085,6.1790376,7177.943,-0.17030644,4.211
2018722508580061185,260.2456775092279,-30.282604472263145,6.180424,8203.516,0.211322,4.299
1787961247275155516,290.09109022949286,8.263739452866435,6.1846066,4954.502,-0.0933506,4.594
1930899232059817985,61.72221097244905,-35.43697654799124,6.184663,5888.4365,-0.6957965,4.51
1878412026141736961,60.93285579784444,1.8342983120835654,6.1847763,5780.9604,-0.0813733,4.504
1801031899922038785,316.36379642177485,-9.782848927916968,6.184925,7498.942,0.20276292,4.253
2233276306932367362,142.55615043563427,70.26357365843575,6.18564,3793.15,-0.13028213,4.75
2077712892253175809,214.20187076838997,-34.655085316509116,6.1870327,6516.284,-0.044893365,4.337
1959867605221113857,122.3189825020299,-74.30754597640365,6.187586,7655.9663,0.11541066,4.283
1985705063456178177,267.7470508939841,-38.02821040893793,6.1886687,9418.8955,0.0035062574,4.253
2102671325033136129,116.9357090351727,-19.83568096826236,6.1890283,9015.711,-0.0046701687,4.133
